报告日期,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
总资产利润率(%),0.46,0.3,0.43,0.09,1.57,1.32,0.94,0.39,4.84,4.46,3.66,1.81,12.31,--,7.96,--,13.45,11.04,--,
主营业务利润率(%),17.75,17.66,18.56,17.61,21.04,20.99,20.04,17.52,25.01,26.13,28.93,30.22,30.91,--,31.4,--,30.48,27.34,--,
总资产净利润率(%),0.45,0.29,0.42,0.09,1.55,1.32,0.94,0.39,6.56,6.03,4.96,2.44,14.33,--,8.45,--,15.92,11.04,--,
成本费用利润率(%),1.63,1.54,3.07,1.38,4.92,5.83,6.17,4.93,15.45,19.62,24.23,22.16,21.85,--,24.34,--,23.53,15.33,--,
营业利润率(%),0.38,1.12,2.67,0.54,4.24,5.01,5.19,4.63,9.26,11.13,13.99,17.87,16.84,--,19.45,--,18.25,12.29,--,
主营业务成本率(%),81.76,81.88,80.96,81.93,78.71,78.84,79.71,82.45,74.96,73.85,71.04,69.76,68.79,--,68.13,--,68.96,72.25,--,
销售净利率(%),1.43,1.23,2.44,1.29,4.16,4.77,5.03,3.9,12.03,14.73,17.64,15.41,15.54,--,16.74,--,16.35,11.55,--,
净资产收益率(%),0.5,0.31,0.46,0.09,1.66,1.43,1.02,0.42,5.32,4.89,4.07,1.99,27,--,16.29,--,27.02,23.17,--,
股本报酬率(%),89.58,1.73,76.56,0.55,69.35,8.23,54.78,2.4,97.94,27.83,79.56,22.35,--,--,--,--,--,--,--,
净资产报酬率(%),16.28,0.31,13.92,0.09,12.01,1.43,9.54,0.42,17.15,4.89,14.12,1.99,62.75,--,52.33,--,62.5,23.17,--,
资产报酬率(%),14.98,0.3,13.02,0.09,11.32,1.32,8.74,0.39,15.62,4.46,12.69,1.81,28.62,--,25.58,--,31.12,11.04,--,
销售毛利率(%),18.24,18.12,19.04,18.08,21.29,21.16,20.29,17.55,25.04,26.15,28.96,30.24,31.21,31.42,31.87,35.14,31.04,27.75,--,
三项费用比重(%),17.22,16.88,16.21,17.67,16.7,15.85,14.06,11.68,15.95,15.13,14.97,11.8,13.58,--,12.21,--,11.72,15.13,--,
非主营比重(%),76.42,26.61,11,60.46,9.98,9.39,10.63,0.27,34.1,36.27,32.88,1.15,4.98,--,1.16,--,4.82,8.66,--,
主营利润比重(%),1092.67,1153.75,619.72,1279.44,447.2,379.31,345.31,377.05,178,149.63,138.76,167.15,171.18,--,159.58,--,159.45,203.16,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
