报告日期,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
应收账款周转率(次),5.3,4.84,3.4,1.37,7.47,5.68,3.13,1.66,7.72,5.32,3.54,1.73,6.97,--,4.13,--,7.09,7.4,--,
应收账款周转天数(天),67.96,74.38,105.89,263.5,48.22,63.44,114.85,217,46.64,67.73,101.59,208.29,51.68,--,87.22,--,50.78,48.66,--,
存货周转率(次),4.36,2.92,2.25,0.83,4.55,3.25,2.24,1.2,4.61,3.57,2.29,1.17,4.94,--,2.83,--,4.86,4.43,--,
固定资产周转率(次),0.79,--,0.43,--,0.96,--,0.51,--,1.38,--,0.87,--,2.2,--,1.31,--,4.06,0.96,--,
总资产周转率(次),0.32,0.23,0.17,0.07,0.37,0.28,0.19,0.1,0.55,0.41,0.28,0.16,0.92,--,0.51,--,0.97,0.96,--,
存货周转天数(天),82.48,123.27,159.97,431.45,79.12,110.83,160.96,301,78.06,100.89,157.38,307.22,72.82,--,127.09,--,74,81.24,--,
总资产周转天数(天),1135.29,1536.49,2096.68,5209.84,967.48,1304.82,1937.57,3632.69,660.19,879.12,1281.59,2269.86,390.46,--,712.87,--,369.91,376.81,--,
流动资产周转率(次),0.57,0.44,0.32,0.13,0.67,0.49,0.34,0.18,1.02,0.76,0.48,0.26,1.87,--,0.94,--,2.02,249.31,--,
流动资产周转天数(天),628.38,825.69,1135.29,2859.41,538.84,730.22,1073.03,2025.89,351.32,475,750.47,1407.9,192.25,--,384.49,--,177.9,1.44,--,
经营现金净流量对销售收入比率(%),0.19,0.15,0.12,0.3,0.08,0.07,-0.04,-0.16,0.11,0.19,0.16,-0.09,0.1,--,0.23,--,0.13,0.22,--,
资产的经营现金流量回报率(%),0.06,0.04,0.02,0.02,0.03,0.02,-0.01,-0.02,0.05,0.06,0.03,-0.01,0.08,--,0.11,--,0.11,0.21,--,
经营现金净流量与净利润的比率(%),13.27,12.07,5.01,23.61,1.88,1.38,-0.73,-4.04,0.95,1.26,0.9,-0.56,0.67,--,1.36,--,0.79,1.93,--,
经营现金净流量对负债比率(%),0.77,0.61,0.33,0.3,0.52,0.24,-0.08,-0.21,0.51,0.63,0.32,-0.11,0.15,--,0.21,--,0.21,0.41,--,
现金流量比率(%),78.29,61.16,33.39,29.84,52.05,24.15,-8.13,-21.24,51.32,63.31,32.49,-11.39,15.12,--,21.23,--,21.15,53.51,--,</tr>

		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
